Fecha,Ventas (€),Inversión Marketing (€),Región
2024-12-17,17085,1556,Oeste
2025-02-22,24630,8241,Oeste
2023-10-25,24620,14795,Norte
2025-12-02,129238,1676,Este
2024-07-17,113126,15240,Oeste
2025-04-04,55082,5744,Oeste
2025-02-15,48415,3525,Sur
2025-04-06,102110,11814,Norte
2024-03-15,119546,5770,Oeste
2025-06-24,16149,3013,Este
2023-05-04,135099,3261,Centro
2025-10-19,194347,8426,Centro
2024-10-03,144561,11180,Sur
2024-05-11,15348,17211,Centro
2024-02-04,90120,7198,Oeste
2024-07-14,198833,18413,Este
2025-05-12,111847,8121,Norte
2023-04-25,7889,9340,Oeste
2023-04-19,51061,4797,Oeste
2024-08-05,190100,16110,Este
2023-11-05,32386,3024,Norte
2024-06-13,189071,5407,Este
2023-06-13,128807,6303,Oeste
2023-07-05,155757,9547,Oeste
2025-12-04,68482,19317,Sur
2025-12-18,195620,15487,Centro
2025-02-01,125187,10279,Sur
2025-05-27,72079,3919,Este
2025-07-31,87648,3700,Este
2024-01-04,125874,11303,Oeste
2025-02-25,140302,11584,Este
2025-01-31,167413,1241,Norte
2023-10-23,40353,9980,Norte
2023-05-18,64437,10856,Este
2024-08-19,48539,2591,Centro
2025-09-23,11970,15762,Sur
2025-04-15,147709,3800,Este
2024-03-01,141508,4803,Centro
2023-11-01,5956,10359,Centro
2024-12-19,46366,9325,Sur
2024-01-03,147031,4800,Sur
2023-04-30,154218,12085,Oeste
2024-09-17,139464,12935,Sur
2023-08-23,151013,1874,Oeste
2025-05-13,180362,8722,Sur
2023-03-20,32347,4802,Sur
2025-09-04,88420,7405,Este
2023-03-17,151629,16451,Oeste
2024-01-12,47612,12939,Centro
2023-07-29,85413,15249,Norte
2025-05-21,110198,11663,Centro
2024-02-19,59093,18748,Centro
2025-09-12,69735,5976,Centro
2024-08-31,125913,3731,Norte
2024-11-03,98214,8198,Norte
2025-09-09,174852,3246,Centro
2024-05-16,97331,4563,Este
2023-12-28,180929,15613,Sur
2023-12-08,23901,12577,Este
2024-08-22,34761,7169,Oeste
2023-12-13,109693,4948,Centro
2025-01-25,43865,14049,Norte
2025-04-11,149396,19545,Norte
2025-11-11,115640,8037,Centro
2025-08-08,113043,7442,Sur
2023-01-14,87099,10951,Centro
2024-02-26,98152,19140,Este
2023-11-15,147339,6097,Este
2024-11-09,198657,13309,Centro
2025-11-03,7104,10539,Centro
2025-09-11,175361,3164,Centro
2023-05-07,64378,7559,Sur
2023-05-13,70900,18103,Oeste
2024-04-26,165989,18741,Este
2024-02-09,100879,2613,Centro
2025-07-28,71339,1017,Sur
2023-03-06,63203,14621,Centro
2024-09-29,69240,4715,Sur
2023-10-01,44267,14346,Centro
2025-12-17,58344,19139,Norte
2023-08-11,67572,16116,Oeste
2024-02-06,87176,11068,Centro
2023-02-23,124063,13790,Centro
2024-03-25,102300,12432,Este
2024-07-12,36919,3897,Centro
2024-07-01,73553,13009,Centro
2023-03-15,50205,14664,Centro
2025-09-06,143809,12235,Norte
2024-05-02,140985,15309,Sur
2025-09-04,126096,7609,Este
2023-01-10,71259,15445,Este
2024-02-15,81132,17298,Centro
2024-11-07,73201,1734,Este
2023-01-20,192026,8388,Oeste
2024-02-06,109798,1267,Norte
2023-12-11,103727,3094,Sur
2023-02-13,15778,17286,Oeste
2025-12-27,194786,18470,Este
2024-12-28,144375,11592,Norte
2025-10-18,92476,17532,Este
2024-08-21,186107,2205,Este
2025-04-05,26150,17483,Centro
2025-06-14,25603,17050,Oeste
2025-05-23,112703,16653,Norte
2023-12-03,21821,8902,Norte
2023-11-06,175862,2128,Oeste
2024-07-27,191511,6475,Este
2025-08-14,174563,11978,Oeste
2024-12-07,84794,1681,Centro
2024-11-13,187143,4465,Centro
2023-03-13,116816,14362,Este
2025-08-23,173661,15896,Norte
2025-09-03,29568,12138,Este
2024-03-14,192568,18087,Norte
2023-09-25,46403,1330,Este
2024-05-01,190344,16575,Oeste
2025-02-19,137982,11423,Centro
2024-07-16,78026,11670,Norte
2025-05-06,100315,19323,Norte
2025-05-03,102135,11536,Centro
2025-01-29,148633,11111,Centro
2023-02-02,44410,19675,Sur
2024-01-03,155771,8359,Oeste
2023-01-13,44362,1167,Sur
2025-08-03,161348,11067,Sur
2023-02-18,186796,16852,Sur
2025-04-18,31331,1698,Sur
2024-12-21,81284,8139,Norte
2025-03-18,110518,1618,Oeste
2024-05-04,26542,3374,Este
2025-11-29,191516,12887,Centro
2023-06-21,67883,11976,Sur
2023-01-14,89910,10675,Este
2025-06-10,23987,15485,Oeste
2023-09-29,120957,3824,Este
2025-12-23,152467,6105,Oeste
2023-08-21,128194,18903,Norte
2023-05-04,188733,10989,Oeste
2025-12-03,43097,10060,Sur
2024-09-17,46353,9489,Norte
2023-04-28,94597,14838,Este
2024-06-26,46484,19930,Centro
2024-02-03,167409,10209,Centro
2025-11-04,44602,15107,Oeste
2023-07-30,82608,18611,Norte
2025-06-18,76795,1027,Norte
2025-04-07,76573,2755,Centro
2025-07-02,160237,14480,Sur
2025-08-26,103508,19714,Norte
2025-12-22,13197,1308,Norte
2025-12-24,67206,8132,Sur
2025-09-21,115709,4097,Norte
2024-03-03,195244,5280,Sur
2024-06-27,41757,19929,Oeste
2025-03-24,155936,5848,Este
2024-03-05,152170,16057,Centro
2024-05-22,47812,9036,Norte
2023-04-29,5059,8097,Sur
2025-02-10,55482,9598,Norte
2023-08-01,100935,3919,Este
2025-03-17,18852,10246,Centro
2024-06-17,128253,13465,Sur
2024-02-26,139008,5136,Norte
2024-12-01,27280,3239,Norte
2023-09-05,98508,12436,Este
2025-01-23,48772,8763,Centro
2024-07-22,123835,12168,Norte
2025-10-13,85176,10674,Este
2025-07-06,38401,7576,Norte
2024-09-21,197157,9027,Oeste
2024-09-10,63438,8367,Centro
2024-06-21,136373,7166,Oeste
2025-05-18,147358,5546,Oeste
2023-02-09,71494,3670,Oeste
2025-10-05,180509,16513,Centro
2025-05-27,66061,10045,Oeste
2023-05-24,7474,16625,Este
2023-01-12,37119,8050,Norte
2024-07-12,141061,14316,Norte
2023-01-30,140191,15017,Este
2023-05-27,122951,10741,Norte
2025-01-12,108245,2179,Sur
2023-10-17,131688,3382,Centro
2025-05-24,141989,15458,Oeste
2025-01-15,43479,3813,Sur
2023-12-24,95854,12284,Norte
2024-06-11,30808,17854,Este
2023-02-28,123675,9506,Oeste
2025-11-08,63524,14462,Sur
2025-12-02,152522,6566,Norte
2024-12-06,11869,14192,Centro
2025-02-18,31159,12975,Sur
2024-01-30,31457,16937,Sur
2024-05-11,33165,2034,Este
2025-03-09,142186,11240,Este
2025-07-18,161586,9945,Sur
2025-08-21,61468,14206,Este
2025-12-22,58800,12866,Norte
2023-02-18,45795,4638,Norte
2025-02-08,103858,17285,Norte
2024-11-07,40383,13676,Norte
2024-10-12,189807,4652,Este
2025-07-07,95355,9575,Sur
2023-12-14,45762,11211,Oeste
2025-04-04,21427,15142,Centro
2024-10-29,124401,14874,Centro
2023-02-13,27682,16785,Oeste
2025-11-18,55046,14288,Oeste
2023-05-30,154983,1206,Norte
2025-04-08,95749,17513,Centro
2023-08-01,87716,19493,Sur
2024-12-22,111469,15794,Este
2024-12-07,97260,15767,Norte
2025-07-31,147546,15937,Este
2025-07-09,31938,8076,Oeste
2023-05-10,111174,13544,Sur
2025-06-14,156754,6034,Centro
2023-02-23,192752,6196,Este
2025-07-12,103227,18382,Norte
2023-09-28,157262,10421,Oeste
2024-04-03,19830,1576,Oeste
2025-05-18,159344,19356,Centro
2025-04-26,32020,8577,Este
2025-04-07,54835,8132,Este
2024-10-09,161978,7302,Norte
2024-07-24,70186,1212,Oeste
2024-06-19,44197,3780,Sur
2023-04-22,134230,3899,Centro
2024-06-14,98588,15528,Oeste
2023-09-10,186254,18958,Este
2025-05-28,25423,14597,Oeste
2025-09-20,152795,11764,Oeste
2025-04-29,87575,15723,Sur
2025-01-23,115973,19775,Norte
2024-04-09,95144,12162,Sur
2024-05-11,151060,13467,Este
2023-12-08,38322,9196,Norte
2023-08-26,153500,9029,Este
2023-02-11,46179,9812,Norte
2025-12-14,71686,19173,Norte
2024-12-15,41962,14665,Oeste
2023-01-03,5424,8761,Norte
2025-11-02,146036,11359,Este
2023-10-23,192681,12410,Oeste
2023-02-11,99112,8257,Oeste
2023-12-18,178349,1915,Este
2023-12-27,102929,19899,Este
2025-04-16,88837,15906,Centro
2023-11-15,90962,15327,Oeste
2024-02-17,10862,10915,Norte
2023-04-12,123181,8604,Oeste
2024-08-18,165111,9052,Norte
2025-01-28,71947,3404,Norte
2023-02-21,156622,12260,Centro
2024-06-01,110079,18603,Norte
2023-12-16,101219,17147,Centro
2024-07-16,21194,6443,Este
2024-10-10,64589,18056,Norte
2025-09-19,46952,3197,Norte
2024-02-13,20385,10398,Norte
2024-03-02,26228,1077,Este
2025-03-25,177508,10042,Centro
2024-04-13,15706,9654,Norte
2024-08-04,30008,3779,Este
2023-09-16,13374,5119,Norte
2024-02-18,147834,13895,Centro
2025-08-09,88023,7800,Oeste
2025-06-17,173164,13669,Este
2023-04-17,103049,3132,Sur
2023-11-12,68560,13087,Norte
2024-09-13,46954,4538,Sur
2023-02-26,117585,7173,Este
2025-11-27,188725,13610,Sur
2025-11-05,74465,17919,Este
2023-04-03,82497,19012,Centro
2025-12-27,181015,19918,Este
2023-06-27,72138,9711,Norte
2025-03-13,53842,17509,Este
2025-09-17,10683,8374,Sur
2023-07-14,44201,7325,Sur
2024-11-11,5025,8365,Norte
2024-11-19,70071,2954,Sur
2025-01-25,45793,12914,Sur
2023-08-17,151646,16392,Oeste
2025-04-30,116490,16694,Norte
2025-08-24,104953,10440,Oeste
2025-05-30,167240,6297,Centro
2024-09-21,55772,6673,Norte
2023-01-12,36081,7996,Centro
2023-07-21,85601,2427,Sur
2025-09-05,105543,2283,Oeste
2025-12-13,108200,3154,Norte
2025-06-01,47360,14375,Sur
2025-07-05,121821,12266,Centro
2024-08-30,41929,16941,Centro
2023-01-26,63750,7153,Centro
2024-11-14,21108,2103,Norte
2025-10-23,104231,3465,Oeste
2024-02-29,14143,5244,Oeste
2024-03-08,100603,3410,Centro
2023-06-28,56312,6421,Norte
2023-03-19,66447,8116,Sur
2025-06-13,5764,6057,Este
2024-05-20,190598,3681,Centro
2023-08-08,183037,4255,Oeste
2023-05-06,9149,9975,Oeste
2024-09-07,187729,7895,Norte
2024-12-04,91673,10455,Oeste
2024-08-07,30138,6208,Este
2024-11-22,128740,19397,Oeste
2024-07-08,25222,18316,Este
2024-11-25,68083,11952,Sur
2024-11-08,65730,18422,Oeste
2024-06-08,62131,16411,Sur
2023-01-12,134171,12784,Este
2024-09-04,191474,11987,Centro
2025-03-08,131703,8411,Norte
2024-09-13,145418,10027,Centro
2023-08-30,78934,3571,Sur
2023-02-12,165501,16285,Este
2023-01-04,94794,5708,Centro
2025-12-15,97351,17293,Este
2025-04-27,90723,1760,Centro
2025-11-27,140962,5318,Sur
2024-12-25,26257,8889,Sur
2024-10-12,98658,19959,Norte
2025-07-27,93725,9341,Este
2025-07-09,170970,4258,Este
2023-01-23,86514,5332,Norte
2023-06-24,126485,19928,Este
2023-06-17,47506,15935,Sur
2023-04-02,187839,6084,Centro
2025-09-13,119526,12781,Centro
2025-07-08,7037,5950,Centro
2025-02-08,27049,13665,Sur
2025-12-09,174568,15156,Centro
2025-06-12,51008,2348,Este
2024-08-11,172484,2834,Sur
2025-12-14,123779,16314,Este
2023-11-19,138962,7290,Sur
2023-05-24,105593,11492,Norte
2025-03-23,78196,19464,Sur
2025-05-25,27208,16508,Oeste
2025-05-15,15855,16060,Sur
2024-04-16,133315,12588,Sur
2025-11-27,87035,4979,Oeste
2025-11-09,99403,11613,Centro
2025-02-01,41826,12625,Centro
2023-04-28,125025,15464,Centro
2023-09-08,13581,16395,Centro
2024-04-18,20522,15963,Oeste
2025-11-24,35552,2430,Sur
2024-03-14,187461,18295,Centro
2023-03-25,196623,18608,Este
2023-05-10,11467,7974,Oeste
2024-08-08,14787,14366,Norte
2025-06-18,13219,8475,Oeste
2024-09-18,120726,7512,Oeste
2025-08-09,38506,7369,Este
2024-06-01,155169,4100,Norte
2025-04-20,56129,12482,Norte
2025-09-23,172787,18533,Este
2023-11-06,129867,17977,Oeste
2023-08-15,6736,3397,Este
2024-12-09,103969,6947,Oeste
2023-12-01,199284,5473,Centro
2023-04-03,97020,9183,Este
2025-01-16,163687,13139,Centro
2023-03-02,159507,14724,Norte
2023-11-09,36583,2816,Norte
2025-08-03,47805,4290,Este
2023-01-31,181342,6148,Oeste
2024-02-19,186911,12924,Este
2025-01-25,113007,14957,Sur
2024-12-22,142069,8816,Norte
2024-12-17,166909,6078,Centro
2024-06-02,59934,14778,Oeste
2024-04-01,147090,19560,Norte
2024-08-31,147539,6765,Norte
2023-03-13,171297,2873,Centro
2024-08-23,119166,5566,Sur
2023-05-21,157843,2537,Centro
2024-02-23,103894,18529,Este
2025-11-03,142599,12556,Centro
2023-10-28,65136,9972,Centro
2025-12-10,38482,7707,Este
2024-10-17,151685,16763,Este
2025-10-09,144612,19675,Oeste
2023-08-31,126176,11227,Oeste
2025-11-14,115388,10252,Norte
2025-01-25,82813,3634,Centro
2023-09-09,33386,12934,Oeste
2025-08-22,121147,18162,Este
2025-06-11,76359,6153,Sur
2025-03-12,148997,8070,Oeste
2024-06-10,49813,16397,Sur
2023-08-25,26640,11952,Norte
2025-12-01,23456,2184,Sur
2024-05-25,77328,8542,Centro
2024-11-09,26398,9327,Oeste
2023-04-29,115578,14240,Este
2023-02-01,51917,9788,Norte
2024-02-22,35231,19879,Centro
2023-01-19,99082,3486,Sur
2025-05-13,137424,2689,Oeste
2025-12-03,66510,11751,Norte
2025-10-26,122526,18708,Oeste
2025-06-14,93271,15780,Norte
2024-05-06,70207,16482,Oeste
2025-07-13,38706,2159,Sur
2024-03-09,23386,14481,Centro
2023-08-02,48824,17729,Este
2025-02-07,15199,5387,Este
2025-06-29,63099,12211,Sur
2025-03-01,32340,8737,Centro
2024-10-04,142222,7158,Norte
2023-12-04,82073,14371,Centro
2024-05-03,164713,15069,Oeste
2024-10-19,89292,2460,Oeste
2024-09-29,198610,17944,Sur
2024-06-11,170660,8343,Este
2023-06-14,84125,7743,Oeste
2025-03-21,165686,15730,Sur
2024-10-08,80732,12268,Sur
2025-11-25,119832,6844,Oeste
2024-12-05,186669,10404,Sur
2024-01-11,18293,12907,Sur
2024-07-11,77359,8114,Oeste
2023-12-27,5833,7962,Oeste
2024-05-29,98833,18494,Oeste
2024-10-05,153921,14167,Centro
2023-11-02,35793,4488,Oeste
2024-12-11,137921,13475,Centro
2024-02-13,32719,7229,Oeste
2023-05-25,68942,9355,Este
2025-10-17,149233,5104,Norte
2023-05-06,70213,5064,Este
2023-11-02,15211,4877,Oeste
2025-01-16,35315,9295,Norte
2025-11-16,29002,14416,Oeste
2025-01-30,158888,11089,Centro
2025-10-16,142795,3015,Norte
2024-05-21,193921,9406,Sur
2024-09-21,50804,13100,Sur
2023-09-20,26864,16387,Este
2023-12-10,61727,3294,Oeste
2025-09-08,16796,13454,Sur
2023-05-10,116578,5170,Centro
2023-07-25,167690,6493,Este
2023-10-06,44308,10419,Centro
2025-06-25,49914,5986,Oeste
2024-02-25,39538,19293,Norte
2024-06-13,94015,8573,Centro
2025-12-15,184147,10393,Este
2023-10-22,16002,7986,Oeste
2024-06-23,69343,3927,Sur
2025-09-13,182228,5982,Oeste
2025-04-10,109623,7853,Sur
2025-04-30,99062,15537,Centro
2025-01-04,160741,5406,Este
2023-12-06,192827,10426,Oeste
2024-11-19,97168,1716,Centro
2025-06-01,69614,1423,Oeste
2023-08-04,55619,13936,Norte
2023-06-15,122498,1823,Sur
2024-02-02,107879,10973,Centro
2025-09-10,117426,13491,Centro
2024-04-04,132198,16088,Este
2023-10-05,193143,19639,Este
2023-06-27,140093,6200,Sur
2025-05-31,48641,19568,Centro
2023-02-14,176566,3056,Centro
2025-05-03,46539,16216,Norte
2023-10-25,32665,17439,Norte
2023-07-07,92760,8455,Sur
2023-03-09,146883,11874,Oeste
2024-12-02,117500,17047,Oeste
2025-01-12,97172,7852,Norte
2023-03-28,80450,11532,Norte
2024-10-07,122663,6601,Sur
2023-08-29,44999,9834,Centro
2025-08-26,35979,9349,Centro
2024-09-23,114425,12215,Este
2024-01-31,104209,9798,Sur
2025-02-23,26808,1611,Este
2025-03-30,172324,3907,Oeste
2025-01-16,95849,17315,Norte
2023-07-21,80376,16584,Oeste
2025-02-08,197890,5780,Este
2025-08-16,119554,16700,Centro
2024-10-10,150239,5090,Oeste
2024-03-14,191219,1162,Este
2024-01-13,133166,16329,Oeste
2024-11-04,170575,4270,Norte
2023-10-06,176675,17867,Este
2024-02-05,165583,8744,Centro
2024-04-30,178443,6840,Oeste
2025-04-18,78027,2337,Oeste
2025-10-08,199766,6300,Norte
2024-09-24,101182,11144,Norte
2024-09-21,199062,2423,Centro
2025-06-01,138106,10330,Norte
2024-05-20,156310,10947,Norte
2025-01-30,23559,8516,Centro
2023-04-12,162354,4625,Este
2024-01-05,52029,2150,Norte
2025-06-30,95720,18788,Este
2024-08-07,54516,8716,Norte
2025-03-29,170177,13073,Oeste
2024-06-05,15207,16600,Este
2023-06-09,10057,8986,Oeste
2025-05-28,41364,4901,Sur
2023-10-11,121468,11613,Este
2024-12-12,151882,19907,Este
2025-08-28,181126,8351,Sur
2023-03-31,27749,9758,Norte
2023-05-31,81524,19010,Sur
2023-10-11,54415,9542,Norte
2024-02-06,161764,9944,Este
2025-10-18,37829,4627,Centro
2024-12-21,115996,6151,Este
2023-06-21,70149,7334,Centro
2025-04-30,31307,6927,Sur
2025-07-24,87740,3218,Norte
2024-12-08,156851,17959,Sur
2023-04-06,140530,15338,Sur
2024-05-08,179186,9655,Centro
2023-01-29,131164,13119,Oeste
2025-05-06,147082,5781,Centro
2024-10-06,80774,14144,Este
2024-10-22,80297,13022,Sur
2023-12-03,198768,19946,Oeste
2025-09-28,7605,11185,Sur
2023-09-18,166407,14630,Centro
2023-08-07,90159,12701,Centro
2025-01-11,102395,16901,Oeste
2023-06-20,142835,4658,Norte
2023-07-06,29886,14138,Sur
2025-10-08,53685,2392,Centro
2023-10-15,36110,8395,Norte
2024-08-08,119246,8125,Norte
2023-11-15,164489,10118,Centro
2023-04-18,46969,19177,Oeste
2024-11-01,174449,12247,Centro
2025-10-18,140248,10104,Este
2023-02-04,116301,17436,Centro
2025-12-30,113607,5235,Norte
2025-08-16,120117,3363,Oeste
2023-02-23,147310,4296,Oeste
2024-03-26,157954,12484,Oeste
2024-01-14,36858,6060,Este
2023-12-23,138811,1357,Oeste
2025-06-25,50431,11621,Centro
2025-06-24,114262,10957,Oeste
2025-07-19,12275,10088,Centro
2023-05-01,169410,5954,Sur
2023-11-04,122099,14710,Centro
2024-07-20,27483,4810,Este
2025-12-20,180393,3484,Oeste
2024-08-30,105233,4872,Centro
2024-02-20,183757,19907,Oeste
2025-03-07,91661,5602,Oeste
2023-05-21,18304,18965,Norte
2023-10-10,199969,15664,Sur
2023-04-23,37325,15321,Oeste
2024-01-25,143173,3715,Centro
2025-05-26,125827,1798,Norte
2023-12-05,131721,16374,Centro
2024-11-16,180193,18185,Norte
2025-01-24,36337,2519,Centro
2024-04-27,104697,2382,Norte
2025-01-04,132869,16030,Centro
2024-07-25,65990,12318,Oeste
2023-10-30,79089,9519,Este
2024-12-02,123013,4173,Oeste
2024-12-09,178192,10387,Oeste
2023-12-11,150680,15697,Centro
2024-09-02,5316,18059,Oeste
2023-02-06,93429,7076,Norte
2023-06-03,124013,10754,Este
2024-12-06,157560,14519,Sur
2024-03-03,50562,14997,Centro
2023-11-20,15474,9867,Norte
2025-07-01,91599,2889,Norte
2024-04-11,41297,9276,Norte
2025-07-04,64865,11442,Oeste
2023-11-16,193873,3395,Oeste
2023-09-11,52015,1992,Este
2024-07-28,14756,18154,Este
2025-04-27,49578,10990,Norte
2023-05-17,144691,14347,Oeste
2025-12-30,102149,17955,Norte
2023-09-26,109234,15466,Oeste
2023-11-17,83588,13649,Oeste
2025-05-04,51661,13402,Centro
2023-09-28,70541,11990,Este
2023-08-01,102200,3772,Este
2025-06-12,161661,7649,Oeste
2025-02-02,53259,10255,Centro
2025-10-20,62006,16054,Centro
2023-07-24,106521,14003,Sur
2023-10-17,82329,16988,Sur
2023-08-09,72988,17260,Centro
2023-01-06,120733,19971,Centro
2024-08-05,22614,6181,Sur
2023-03-16,121720,1799,Oeste
2024-04-30,172668,8239,Centro
2025-06-14,41177,9064,Centro
2024-12-08,115889,11267,Norte
2024-06-04,135850,8912,Oeste
2023-12-31,11471,6345,Este
2025-03-08,21511,16026,Norte
2024-08-24,33432,11487,Norte
2025-03-28,15373,12534,Oeste
2025-07-25,73971,11995,Sur
2025-09-20,129987,4577,Norte
2025-10-11,59573,15852,Sur
2023-10-28,93352,15189,Sur
2025-11-21,110247,17652,Este
2023-09-26,8100,3681,Oeste
2024-04-24,16317,1728,Oeste
2024-05-27,30391,9732,Centro
2024-06-12,37962,10503,Sur
2025-12-23,81869,3935,Oeste
2025-06-02,75812,18577,Oeste
2025-04-15,187614,10453,Centro
2024-09-27,110033,7130,Oeste
2023-09-15,109153,10409,Norte
2025-06-07,120161,7636,Sur
2025-10-18,85183,15917,Norte
2023-07-24,187937,10393,Sur
2024-10-26,69395,1550,Este
2024-12-28,68875,7470,Este
2024-05-13,145496,18800,Norte
2025-03-03,95867,18985,Centro
2024-08-04,126470,19564,Sur
2024-05-16,47266,10416,Centro
2023-05-19,121246,17455,Este
2023-11-03,81448,15472,Norte
2025-05-05,40965,19897,Norte
2023-10-05,126480,19160,Norte
2025-02-01,120215,3401,Centro
2025-03-05,43257,9354,Oeste
2025-06-14,58596,15726,Oeste
2023-07-08,151504,6889,Sur
2025-02-27,152984,1811,Norte
2024-11-11,114394,5979,Oeste
2025-09-01,166951,13915,Norte
2023-06-03,130091,5583,Sur
2023-03-27,77721,15803,Oeste
2025-10-09,19986,10095,Norte
2024-08-30,198188,14719,Norte
2025-07-19,28130,11676,Sur
2025-02-22,36596,12667,Oeste
2025-04-15,131987,10828,Centro
2025-04-17,186936,6364,Sur
2025-12-24,159881,9947,Este
2023-09-01,105158,18415,Norte
2025-03-04,150264,6024,Sur
2024-12-08,191519,17199,Este
2023-12-03,25897,15176,Oeste
2025-09-25,151377,14683,Oeste
2023-11-25,154753,17490,Este
2023-04-16,112275,10041,Sur
2024-11-22,189517,12935,Oeste
2023-11-09,88307,8496,Sur
2023-07-03,8255,7178,Norte
2025-09-13,83855,5637,Sur
2023-08-31,141300,16893,Oeste
2025-06-29,177958,12678,Oeste
2023-08-19,132880,7391,Sur
2023-03-14,181392,4904,Sur
2023-02-01,139612,12635,Este
2024-01-22,183293,13960,Centro
2025-03-29,98140,15187,Norte
2023-10-11,53578,12834,Sur
2024-02-25,46526,7782,Este
2025-03-25,39970,16201,Oeste
2025-05-05,6439,11827,Oeste
2024-05-20,41725,4229,Este
2023-05-04,57911,6935,Oeste
2025-07-13,21250,4257,Centro
2024-11-19,98823,2820,Norte
2023-09-17,40452,17977,Este
2023-06-12,175521,4028,Sur
2023-12-08,41237,12215,Este
2025-11-18,147439,12570,Norte
2025-10-26,114483,12297,Norte
2025-01-16,12192,13285,Norte
2025-01-19,26185,19979,Este
2024-07-05,20084,4242,Sur
2023-09-19,168758,12663,Norte
2024-10-31,115088,15715,Centro
2023-07-19,60442,10592,Sur
2023-12-18,28950,3044,Este
2024-04-28,176465,6806,Oeste
2023-12-25,191190,3651,Centro
2025-07-04,41484,2578,Norte
2023-03-30,171641,1211,Este
2024-03-21,165861,12157,Centro
2023-02-01,114503,7535,Este
2025-06-07,93610,13164,Sur
2024-01-31,32726,15345,Sur
2023-09-12,14526,2378,Sur
2023-11-16,199929,8982,Sur
2024-08-03,30259,16782,Centro
2025-08-13,72778,18184,Centro
2024-04-29,170900,12962,Este
2023-10-22,137031,12893,Sur
2024-06-11,160113,8218,Oeste
2025-12-01,112326,2198,Este
2025-12-17,161269,16056,Centro
2023-12-07,187787,1573,Este
2023-04-11,105939,16765,Oeste
2025-09-02,142194,18669,Centro
2025-09-14,196217,18544,Centro
2023-08-24,45910,1199,Norte
2023-02-23,27196,6535,Sur
2023-08-01,36975,18582,Centro
2024-07-18,88712,8476,Oeste
2025-07-27,44332,18153,Norte
2023-12-26,11978,15600,Centro
2025-01-20,71898,9290,Norte
2025-03-05,119411,14319,Sur
2025-08-14,30935,15118,Norte
2024-10-17,55670,14907,Centro
2025-12-02,155871,10164,Oeste
2025-05-13,91811,3384,Centro
2025-07-13,47455,11627,Centro
2024-09-17,53336,14349,Oeste
2025-08-27,23335,11802,Oeste
2024-09-15,128610,19954,Centro
2024-10-24,40909,2069,Oeste
2023-10-29,155187,18914,Norte
2025-02-24,14528,3341,Sur
2024-12-21,86043,17055,Norte
2023-12-17,187575,6346,Oeste
2023-07-02,9294,1293,Sur
2025-08-08,49705,5459,Este
2024-05-18,185187,10368,Centro
2023-09-10,126496,12629,Norte
2023-07-05,21249,12181,Oeste
2024-06-20,54706,10976,Centro
2025-09-14,61892,5001,Centro
2025-04-16,174548,2571,Oeste
2025-12-02,38126,5145,Norte
2024-09-13,111511,17003,Centro
2023-02-27,161602,15451,Sur
2023-04-25,10524,2204,Sur
2023-12-14,80919,15610,Centro
